step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
4162,CASH_OUT,6579.49,C232346639,66319.59,59740.1,M908402230,22796.23,29375.72,0,0
4163,PAYMENT,43.99,C472973029,69392.53,69348.54,M720453666,67432.07,67476.06,0,0
4164,CASH_OUT,3156.85,C190975234,48443.84,45286.99,M109396439,84449.97,87606.83,0,0
4165,PAYMENT,258.31,C822682758,55410.83,55152.52,M824138725,21133.22,21391.52,0,0
4166,PAYMENT,154.44,C585319197,59648.87,59494.43,M932530036,32412.2,32566.64,0,0
4167,CASH_IN,2038.79,C790988995,52959.32,50920.53,M689788827,58363.67,60402.46,0,0
4168,CASH_OUT,2046.32,C904953102,14869.25,12822.93,M241123451,28115.58,30161.9,0,0
4169,CASH_IN,291.96,C919076243,98664.11,98372.15,M632270612,8490.08,8782.03,0,0
4170,DEBIT,14.75,C800843554,28114.82,28100.07,M162326771,68490.08,68504.83,0,0
4171,PAYMENT,9475.21,C759339273,2643.88,0.0,M236723154,29386.29,38861.5,0,0
4172,PAYMENT,67.32,C252527157,15700.46,15633.14,M188230994,21862.28,21929.6,0,0
4173,CASH_OUT,834.63,C457041752,55227.83,54393.21,M329094031,8692.4,9527.02,0,0
4174,PAYMENT,4371.85,C218074297,1471.94,0.0,M185737602,43214.6,47586.44,0,0
4175,CASH_IN,3781.0,C680259323,67202.52,63421.52,M701514321,72597.32,76378.32,0,0
4176,PAYMENT,994.04,C625125134,70386.75,69392.72,M320120106,41333.16,42327.19,0,0
4177,CASH_OUT,2181.38,C853105035,7406.92,5225.54,M691136667,30846.48,33027.86,0,0
4178,TRANSFER,1132.34,C626652390,40778.02,39645.69,M241894929,46228.86,47361.2,0,0
4179,CASH_IN,7542.97,C486163367,59965.27,52422.3,M118336352,61215.65,68758.62,0,0
4180,CASH_OUT,1655.84,C573396693,72272.45,70616.61,M331042195,94158.27,95814.11,0,0
4181,CASH_OUT,235.94,C861359978,67739.4,67503.46,M697556264,84479.72,84715.66,0,0
4182,DEBIT,4134.4,C210554496,31852.2,27717.79,M753297974,14396.22,18530.63,0,0
4183,DEBIT,4567.61,C678027247,44660.73,40093.11,M116691856,84200.77,88768.39,0,0
4184,TRANSFER,1470.87,C471346487,67305.99,65835.12,M932661009,88375.4,89846.27,0,0
4185,TRANSFER,275.41,C883941864,18573.59,18298.18,M617676046,50515.33,50790.74,0,0
4186,DEBIT,295.1,C514369402,28524.0,28228.9,M666642113,74224.23,74519.33,0,0
4187,TRANSFER,583.05,C208741408,4747.04,4164.0,M236624462,7010.73,7593.78,0,0
4188,PAYMENT,3755.22,C730788449,47223.35,43468.13,M814450902,74370.8,78126.02,0,0
4189,CASH_IN,1460.31,C454977151,34188.98,32728.67,M293748944,23706.96,25167.26,0,0
4190,CASH_IN,1718.29,C141591348,10458.85,8740.56,M218922286,11312.64,13030.92,0,0
4191,PAYMENT,167990.1,C349253631,6356.59,0.0,M555716449,75087.93,243078.03,1,1
4192,CASH_IN,54.73,C841478266,19591.63,19536.91,M382890995,78996.34,79051.07,0,0
4193,PAYMENT,2187.01,C641529568,71130.45,68943.44,M730159638,71280.55,73467.56,0,0
4194,DEBIT,3131.36,C489339597,28009.92,24878.56,M429525799,54181.74,57313.1,0,0
4195,DEBIT,630.01,C751910491,72634.63,72004.62,M254477527,49621.98,50251.99,0,0
4196,PAYMENT,421.9,C371041662,9636.8,9214.89,M821898833,46017.4,46439.3,0,0
4197,DEBIT,7097.03,C466085460,62220.96,55123.93,M298571409,96974.56,104071.58,0,0
4198,PAYMENT,435.7,C965477646,94208.43,93772.72,M373550690,69621.43,70057.13,0,0
4199,PAYMENT,2906.91,C238920984,35297.46,32390.55,M872617202,87742.68,90649.59,0,0
4200,TRANSFER,1804.94,C589467448,26064.37,24259.44,M350863887,77590.44,79395.38,0,0
4201,CASH_IN,2495.3,C202194538,48486.64,45991.34,M685840300,18853.47,21348.77,0,0
4202,DEBIT,6928.15,C747111035,75171.1,68242.94,M178819355,29496.98,36425.14,0,0
4203,CASH_IN,449.29,C128634248,42319.24,41869.95,M718119664,34407.29,34856.57,0,0
4204,CASH_OUT,2095.83,C478643754,85710.99,83615.15,M855870091,52848.8,54944.63,0,0
4205,DEBIT,1053.44,C219585787,47947.45,46894.01,M529682718,45103.71,46157.15,0,0
4206,DEBIT,2739.7,C490598535,16322.39,13582.69,M953207217,48113.56,50853.26,0,0
4207,PAYMENT,2175.59,C435911144,43551.56,41375.97,M674825521,71919.55,74095.14,0,0
4208,CASH_OUT,483.7,C812897890,13251.9,12768.2,M141282396,40001.22,40484.93,0,0
4209,DEBIT,21.2,C801124574,11394.75,11373.55,M806499914,46039.87,46061.07,0,0
4210,DEBIT,644.88,C133007585,82429.1,81784.22,M105012240,47076.92,47721.8,0,0
4211,CASH_IN,1747.61,C737662554,34997.1,33249.48,M760614442,60179.51,61927.12,0,0
4212,PAYMENT,4064.26,C872218421,97916.95,93852.69,M397403602,8851.88,12916.14,0,0
4213,PAYMENT,2549.5,C939666742,33758.74,31209.24,M896066229,32826.83,35376.32,0,0
4214,PAYMENT,3229.51,C193169508,38797.2,35567.69,M679345922,7538.6,10768.11,0,0
4215,TRANSFER,634.07,C618405526,55376.65,54742.58,M528681377,57253.32,57887.39,0,0
4216,DEBIT,2644.21,C403458578,89592.5,86948.29,M887113110,32370.1,35014.31,0,0
4217,CASH_OUT,187.81,C435882399,15858.08,15670.27,M832124413,50343.47,50531.27,0,0
4218,PAYMENT,3210.32,C520066580,56995.42,53785.09,M657819137,40527.79,43738.12,0,0
4219,PAYMENT,5676.82,C687395871,22803.2,17126.38,M510501068,72668.36,78345.18,0,0
4220,CASH_IN,1125.33,C749285176,80724.2,79598.87,M905821056,43456.06,44581.39,0,0
4221,PAYMENT,427.09,C144612776,59674.19,59247.1,M498587937,14087.65,14514.74,0,0
4222,CASH_IN,4573.21,C957179823,39715.04,35141.83,M729306900,66182.06,70755.27,0,0
4223,CASH_IN,3560.47,C695122567,56656.7,53096.23,M130559996,5217.82,8778.29,0,0
4224,TRANSFER,2977.51,C110055773,90701.98,87724.48,M624763319,92910.31,95887.81,0,0
4225,TRANSFER,1141.66,C455969862,68928.82,67787.16,M996583428,29625.95,30767.61,0,0
4226,DEBIT,3420.74,C935889981,97303.93,93883.19,M166925252,59899.16,63319.9,0,0
4227,CASH_IN,1035.18,C129516802,37185.97,36150.79,M944996304,52224.47,53259.64,0,0
4228,TRANSFER,1108.88,C370063933,22463.19,21354.31,M326133356,34054.05,35162.92,0,0
4229,CASH_OUT,1579.07,C529068650,34829.96,33250.89,M220778082,40945.34,42524.41,0,0
4230,TRANSFER,1949.84,C382918221,11856.97,9907.13,M277017104,74528.54,76478.39,0,0
4231,CASH_IN,1604.9,C284847603,72800.09,71195.18,M373082693,26896.3,28501.21,0,0
4232,DEBIT,1480.87,C231768504,46799.71,45318.84,M743205842,30609.77,32090.64,0,0
4233,CASH_OUT,248.28,C938539333,80417.1,80168.82,M145655467,38606.67,38854.95,0,0
4234,CASH_IN,2277.64,C696950436,88110.04,85832.4,M687201078,88854.78,91132.43,0,0
4235,CASH_IN,411.68,C761139236,9040.92,8629.24,M673691546,2980.99,3392.67,0,0
4236,DEBIT,671.34,C733023547,47443.25,46771.91,M695440708,24048.75,24720.09,0,0
4237,PAYMENT,1043.51,C336744451,33741.97,32698.46,M467990222,58735.28,59778.79,0,0
4238,PAYMENT,307.32,C169989097,5341.48,5034.16,M606221955,79180.48,79487.81,0,0
4239,PAYMENT,603.33,C138890821,49398.84,48795.51,M382782734,50233.75,50837.08,0,0
4240,TRANSFER,1742.29,C351279388,35601.47,33859.18,M376395302,96364.7,98106.99,0,0
4241,TRANSFER,469.31,C536323868,72489.81,72020.5,M196926997,78923.29,79392.6,0,0
4242,TRANSFER,740.36,C563822299,48099.12,47358.76,M615105142,15830.21,16570.57,0,0
4243,CASH_OUT,2039.08,C292217406,39837.35,37798.27,M336659526,11631.24,13670.32,0,0
4244,DEBIT,3248.05,C293527576,45637.44,42389.38,M184567052,7147.8,10395.85,0,0
4245,PAYMENT,939.66,C730346096,42300.62,41360.95,M493157728,60453.58,61393.25,0,0
4246,PAYMENT,6097.62,C310610329,92560.53,86462.91,M115614523,41553.29,47650.9,0,0
4247,DEBIT,809.28,C243027841,527.84,0.0,M938215613,71689.99,72499.27,0,0
4248,CASH_OUT,1922.46,C170025318,77944.44,76021.98,M479851332,70181.04,72103.5,0,0
4249,DEBIT,1630.91,C352789379,95885.89,94254.98,M209846817,31136.42,32767.33,0,0
4250,PAYMENT,2355.05,C165273576,95886.04,93530.99,M417967843,76975.35,79330.4,0,0
4251,CASH_OUT,2141.57,C631405920,72281.86,70140.29,M361239407,33956.88,36098.45,0,0
4252,CASH_IN,433.35,C453967920,71717.79,71284.44,M561994016,15320.69,15754.04,0,0
4253,CASH_OUT,618.82,C133015274,98330.16,97711.34,M290074925,4217.61,4836.43,0,0
4254,CASH_OUT,7175.13,C156751069,19652.35,12477.22,M942781925,91854.08,99029.2,0,0
4255,CASH_OUT,3414.08,C421390110,11769.29,8355.2,M179652296,31505.12,34919.2,0,0
4256,TRANSFER,338.87,C674059559,10677.04,10338.17,M260545704,83415.41,83754.28,0,0
4257,CASH_OUT,3066.48,C368274801,34281.38,31214.9,M352825042,91673.73,94740.22,0,0
4258,TRANSFER,71.09,C340373706,34870.79,34799.71,M962035993,32319.33,32390.42,0,0
4259,DEBIT,33.47,C672484412,72844.22,72810.75,M849824053,14379.2,14412.66,0,0
4260,DEBIT,1239.85,C504639616,3789.17,2549.32,M315929466,99325.89,100565.74,0,0
4261,PAYMENT,918.27,C236028996,48813.27,47895.01,M309829612,5070.02,5988.29,0,0
4262,PAYMENT,71.86,C725709060,74071.09,73999.24,M599891523,25890.87,25962.73,0,0
4263,CASH_IN,838.5,C650362945,39002.85,38164.36,M477957325,37049.92,37888.42,0,0
4264,DEBIT,1608.42,C104141368,51201.69,49593.28,M746534346,4552.24,6160.66,0,0
4265,DEBIT,237.51,C352796720,84234.63,83997.12,M234604810,60250.02,60487.53,0,0
4266,DEBIT,1717.12,C871908328,49648.05,47930.93,M229070092,53922.48,55639.61,0,0
4267,CASH_IN,2385.08,C257629074,75470.98,73085.89,M811238756,15573.38,17958.46,0,0
4268,CASH_IN,4950.11,C484887531,68316.08,63365.97,M578552615,47.75,4997.86,0,0
4269,DEBIT,1449.46,C279077829,26858.22,25408.76,M116124656,70480.13,71929.59,0,0
4270,CASH_IN,2693.3,C556643871,60388.27,57694.97,M569280110,95223.02,97916.32,0,0
4271,DEBIT,64.99,C879994277,49979.31,49914.32,M523568596,77095.72,77160.71,0,0
4272,TRANSFER,231.82,C495719920,8997.92,8766.1,M464261992,94123.88,94355.7,0,0
4273,TRANSFER,1965.81,C428017736,10289.78,8323.97,M235347256,45558.76,47524.56,0,0
4274,DEBIT,585.12,C727644422,23494.64,22909.52,M733820567,36520.55,37105.67,0,0
4275,DEBIT,264.64,C836347568,87943.23,87678.58,M641380351,73590.61,73855.25,0,0
4276,PAYMENT,148.61,C726977301,73495.61,73347.01,M623092410,73191.56,73340.17,0,0
4277,DEBIT,246.35,C247595646,38973.43,38727.08,M172817691,87603.89,87850.25,0,0
4278,CASH_IN,65.74,C601717547,57311.48,57245.74,M916336720,42246.52,42312.26,0,0
4279,CASH_OUT,1978.27,C371753320,6616.63,4638.35,M149800125,84034.33,86012.6,0,0
4280,TRANSFER,502.24,C136543362,48075.84,47573.6,M462185854,24075.82,24578.06,0,0
4281,CASH_IN,663.36,C710363144,91745.98,91082.62,M349299303,45495.56,46158.92,0,0
4282,CASH_IN,210.68,C623931993,82762.2,82551.52,M905346763,43740.61,43951.28,0,0
4283,PAYMENT,132.13,C782438211,47532.91,47400.79,M763293216,9597.74,9729.87,0,0
4284,DEBIT,3198.09,C827558759,19665.65,16467.56,M906558535,48760.67,51958.76,0,0
4285,CASH_OUT,305.27,C102613000,9211.18,8905.9,M158522389,24990.97,25296.24,0,0
4286,CASH_IN,1999.17,C348161759,28523.86,26524.69,M259029515,55239.51,57238.68,0,0
4287,DEBIT,1628.39,C270616531,22582.58,20954.2,M589299743,1023.33,2651.72,0,0
4288,DEBIT,1659.87,C438117491,85719.4,84059.53,M143097083,21792.37,23452.24,0,0
4289,CASH_OUT,1422.32,C888408564,6.51,0.0,M969016638,35074.29,36496.61,0,0
4290,CASH_IN,3445.91,C566760581,31476.0,28030.09,M252993311,97583.51,101029.41,0,0
4291,CASH_OUT,54.3,C565953256,6886.24,6831.94,M258093050,88271.76,88326.05,0,0
4292,CASH_IN,583.03,C895438588,86622.63,86039.59,M643036227,49477.8,50060.83,0,0
4293,DEBIT,4072.64,C245792710,58753.17,54680.52,M893433862,6069.78,10142.42,0,0
4294,TRANSFER,1575.51,C905208098,40704.49,39128.98,M161219695,90676.62,92252.13,0,0
4295,CASH_IN,910.39,C946614521,58472.03,57561.65,M406028633,66762.44,67672.83,0,0
4296,TRANSFER,1056.34,C134938924,52795.75,51739.41,M523761835,87916.91,88973.25,0,0
4297,CASH_IN,1592.55,C573967158,91552.6,89960.05,M991506702,57608.36,59200.91,0,0
4298,CASH_IN,942.4,C129729562,57469.56,56527.17,M363938731,99200.96,100143.35,0,0
4299,TRANSFER,247.13,C327520558,27776.56,27529.43,M427988772,17903.8,18150.92,0,0
4300,DEBIT,1314.99,C107224469,14385.51,13070.52,M968464109,61012.15,62327.14,0,0
4301,TRANSFER,822.2,C373797376,83153.11,82330.9,M218951428,18230.12,19052.32,0,0
4302,CASH_IN,3419.7,C956802607,27015.42,23595.72,M328542275,33958.73,37378.43,0,0
4303,PAYMENT,272.71,C847677043,56514.85,56242.14,M945576128,57632.05,57904.76,0,0
4304,DEBIT,525.12,C851524220,30345.55,29820.42,M376808727,55462.45,55987.57,0,0
4305,TRANSFER,2020.92,C594044674,45664.37,43643.45,M485340686,72057.73,74078.65,0,0
4306,CASH_IN,1299.38,C749225461,33396.3,32096.91,M177999010,47409.03,48708.41,0,0
4307,CASH_OUT,272.77,C113764401,93738.75,93465.98,M677941620,69865.17,70137.94,0,0
4308,CASH_OUT,66.19,C568084483,65595.85,65529.65,M817664611,65146.88,65213.07,0,0
4309,DEBIT,5572.65,C749767917,75560.62,69987.96,M731430967,81680.07,87252.73,0,0
4310,DEBIT,3114.46,C876793803,35539.95,32425.49,M650049300,39937.06,43051.53,0,0
4311,DEBIT,5850.25,C642430017,90029.36,84179.11,M263630611,54804.84,60655.09,0,0
4312,PAYMENT,310.55,C208834435,4146.31,3835.75,M679263286,77665.57,77976.12,0,0
4313,CASH_IN,2448.56,C938503003,79174.83,76726.28,M377285208,83536.53,85985.09,0,0
4314,TRANSFER,733.57,C724591336,72693.89,71960.32,M425550937,11901.18,12634.75,0,0
4315,CASH_OUT,238.7,C622107207,10783.85,10545.15,M847642903,96004.14,96242.84,0,0
4316,DEBIT,452.15,C467973997,30221.41,29769.26,M985482490,83622.76,84074.91,0,0
4317,CASH_IN,730.19,C280841864,84940.99,84210.79,M596124103,83340.5,84070.69,0,0
4318,PAYMENT,104.73,C996604081,80419.16,80314.43,M600331041,50918.78,51023.51,0,0
4319,CASH_OUT,1317.34,C597609829,90765.09,89447.75,M320397441,48374.7,49692.04,0,0
4320,TRANSFER,697.66,C567109354,51154.92,50457.26,M979307878,41436.68,42134.34,0,0
4321,PAYMENT,1254.79,C631138808,63627.78,62372.99,M289518726,63746.05,65000.84,0,0
4322,CASH_IN,354.4,C993723327,44546.62,44192.22,M424218808,76854.25,77208.65,0,0
4323,TRANSFER,175.26,C113953448,44009.12,43833.86,M455475790,74550.77,74726.03,0,0
4324,DEBIT,6006.6,C354715838,85988.45,79981.85,M356588644,75803.61,81810.21,0,0
4325,CASH_OUT,1912.24,C518046256,89723.9,87811.66,M446841820,24278.66,26190.9,0,0
4326,PAYMENT,659.5,C214906708,50644.4,49984.9,M424464976,64724.59,65384.09,0,0
4327,DEBIT,2087.95,C644811330,62565.33,60477.38,M896937847,10459.16,12547.11,0,0
4328,PAYMENT,222.68,C869906560,33064.17,32841.49,M288912890,23297.67,23520.35,0,0
4329,DEBIT,754.35,C875562101,7613.25,6858.91,M339691768,34150.4,34904.75,0,0
4330,DEBIT,355909.23,C936718858,1035.4,0.0,M807136688,89273.82,445183.05,1,1
4331,PAYMENT,2296.9,C324840531,94217.79,91920.89,M591437344,86324.31,88621.21,0,0
4332,CASH_OUT,872.43,C629319378,70600.35,69727.92,M166352455,88617.13,89489.57,0,0
4333,TRANSFER,162.09,C179260963,43673.49,43511.41,M718824147,39057.2,39219.28,0,0
4334,PAYMENT,3506.17,C553249793,68973.67,65467.5,M686368169,26707.1,30213.27,0,0
4335,CASH_OUT,3788.85,C561195404,27510.79,23721.94,M723645040,83464.38,87253.23,0,0
4336,DEBIT,1400.36,C450970787,99582.29,98181.93,M187525523,54285.44,55685.8,0,0
4337,PAYMENT,4486.22,C300092714,39216.46,34730.24,M405190201,83485.86,87972.09,0,0
4338,DEBIT,5651.54,C270734567,55680.15,50028.61,M503281977,93660.68,99312.22,0,0
4339,TRANSFER,2484.01,C302392210,77088.79,74604.78,M119242115,25794.16,28278.17,0,0
4340,PAYMENT,1231.98,C271316955,95045.24,93813.26,M543979417,16447.97,17679.94,0,0
4341,DEBIT,332.26,C463523440,74705.0,74372.74,M551474056,6083.6,6415.86,0,0
4342,CASH_IN,1362.86,C231913403,97717.49,96354.63,M825673053,23722.47,25085.33,0,0
4343,TRANSFER,1005.38,C886831405,2477.63,1472.25,M714999296,26561.29,27566.67,0,0
4344,TRANSFER,1786.46,C916163872,39252.31,37465.86,M652448800,24310.43,26096.89,0,0
4345,PAYMENT,1350.91,C953513928,76599.67,75248.75,M467152820,95381.05,96731.96,0,0
4346,PAYMENT,5503.37,C226684247,95058.96,89555.58,M509160225,36757.67,42261.04,0,0
4347,TRANSFER,3392.45,C425882607,35977.39,32584.94,M360050032,55447.0,58839.46,0,0
4348,CASH_IN,3121.08,C567800687,18101.03,14979.95,M837009466,87314.95,90436.02,0,0
4349,CASH_IN,5326.75,C342667590,1970.1,0.0,M471893729,67524.88,72851.63,0,0
4350,CASH_OUT,424.44,C134151155,36449.72,36025.28,M729168824,20256.7,20681.14,0,0
4351,TRANSFER,363072.32,C622683082,11870.1,0.0,M603345743,49570.2,412642.53,1,1
4352,TRANSFER,1418.5,C797344238,96145.71,94727.21,M326181823,33672.78,35091.28,0,0
4353,DEBIT,824.7,C550599590,78343.88,77519.18,M550446232,68852.81,69677.51,0,0
4354,CASH_IN,804.12,C774587912,30018.86,29214.75,M320026583,28220.98,29025.09,0,0
4355,CASH_IN,1821.87,C747599793,84841.86,83019.99,M699992707,76743.09,78564.96,0,0
4356,TRANSFER,2676.72,C375550709,2764.73,88.01,M749424079,70601.04,73277.76,0,0
4357,TRANSFER,2289.72,C176318905,72745.01,70455.29,M598917720,6577.63,8867.35,0,0
4358,CASH_IN,13395.55,C162209943,6250.57,0.0,M867314240,41496.4,54891.94,0,0
4359,CASH_OUT,442.48,C638169080,85876.51,85434.03,M444759081,58215.74,58658.23,0,0
4360,CASH_IN,4487.07,C349715873,15756.73,11269.67,M343456746,48785.35,53272.41,0,0
4361,PAYMENT,479.1,C764053060,81391.1,80911.99,M841213213,71252.54,71731.64,0,0
4362,TRANSFER,665.71,C683160598,25617.59,24951.88,M864893888,19977.35,20643.06,0,0
4363,CASH_OUT,1746.59,C525711607,37798.57,36051.98,M599757030,95246.59,96993.18,0,0
4364,CASH_IN,2141.21,C572182822,33946.94,31805.72,M700905140,54852.0,56993.21,0,0
4365,CASH_OUT,2751.57,C504183002,27321.68,24570.12,M804066847,90284.18,93035.74,0,0
4366,TRANSFER,1098.72,C250332574,55068.18,53969.46,M246503500,9896.1,10994.83,0,0
4367,CASH_OUT,3636.0,C707567449,68618.53,64982.53,M601102812,23905.37,27541.37,0,0
4368,TRANSFER,7699.55,C468737544,6341.79,0.0,M949031453,15966.91,23666.46,0,0
4369,CASH_OUT,217.48,C305427190,84141.12,83923.64,M802624460,28337.35,28554.83,0,0
4370,CASH_OUT,10774.86,C734771404,17860.99,7086.13,M101892084,7394.81,18169.67,0,0
4371,DEBIT,103.98,C562601692,89431.96,89327.98,M705967837,42886.75,42990.73,0,0
4372,TRANSFER,46.12,C601052864,38328.5,38282.37,M810068378,98977.22,99023.34,0,0
4373,TRANSFER,2575.49,C267709660,51857.62,49282.14,M426512078,10884.06,13459.54,0,0
4374,CASH_OUT,1982.53,C711246945,37031.43,35048.9,M214705632,72512.19,74494.72,0,0
4375,CASH_OUT,234.75,C961352943,20154.4,19919.65,M550744000,43166.16,43400.91,0,0
4376,CASH_IN,224.13,C380117703,3503.68,3279.55,M231007845,52191.73,52415.86,0,0
4377,TRANSFER,4381.05,C120139138,23722.86,19341.8,M105123855,33243.17,37624.22,0,0
4378,TRANSFER,86.05,C413149487,43766.23,43680.18,M272154171,77264.02,77350.08,0,0
4379,CASH_OUT,1556.61,C513824878,39385.43,37828.82,M909238364,72502.36,74058.97,0,0
4380,PAYMENT,3183.53,C443903669,52920.84,49737.31,M131302558,97421.83,100605.36,0,0
4381,TRANSFER,442.4,C977322529,54235.31,53792.92,M708507710,98833.32,99275.71,0,0
4382,PAYMENT,425.71,C438328926,50715.15,50289.44,M676193383,77426.68,77852.39,0,0
4383,CASH_IN,624.03,C935341499,31370.21,30746.19,M411055224,52154.88,52778.9,0,0
4384,CASH_OUT,1338.0,C363148275,22168.73,20830.73,M335608207,79684.1,81022.1,0,0
4385,DEBIT,1095.88,C576591529,6361.32,5265.45,M296005363,87826.14,88922.01,0,0
4386,TRANSFER,2781.47,C722895307,65262.86,62481.39,M329773965,25108.94,27890.41,0,0
4387,PAYMENT,1300.19,C221305780,95160.46,93860.26,M620928860,73519.17,74819.36,0,0
4388,TRANSFER,1758.13,C553153268,43606.85,41848.72,M857877182,98371.19,100129.32,0,0
4389,PAYMENT,413.95,C763810273,93559.24,93145.29,M842783224,99522.58,99936.52,0,0
4390,PAYMENT,1078.05,C597366314,21861.35,20783.29,M836872738,16044.26,17122.31,0,0
4391,PAYMENT,270.73,C375973484,67788.86,67518.13,M172444701,24307.65,24578.37,0,0
4392,PAYMENT,3061.39,C542461448,85894.84,82833.45,M155414528,50632.53,53693.93,0,0
4393,CASH_IN,1811.65,C972493560,40151.03,38339.38,M634976758,76203.15,78014.79,0,0
4394,DEBIT,2241.49,C106013105,20710.32,18468.83,M994065814,71066.2,73307.69,0,0
4395,CASH_OUT,121.33,C227215804,75819.37,75698.04,M615689489,11025.48,11146.81,0,0
4396,DEBIT,813.29,C144953247,82407.56,81594.26,M518923495,61855.14,62668.44,0,0
4397,CASH_IN,2282.16,C964542912,78023.01,75740.85,M775344515,21271.28,23553.45,0,0
4398,CASH_OUT,3721.55,C370472882,84548.54,80826.99,M947156953,24820.69,28542.24,0,0
4399,CASH_OUT,1582.2,C700519687,42250.46,40668.26,M843043617,67774.36,69356.56,0,0
4400,DEBIT,3600.26,C376506988,36244.75,32644.49,M553740783,96023.74,99624.0,0,0
4401,DEBIT,2605.92,C458223662,39830.29,37224.37,M342133094,19339.73,21945.64,0,0
4402,TRANSFER,826.39,C826845999,57826.43,57000.04,M111002529,25303.87,26130.27,0,0
4403,PAYMENT,351.5,C425409643,20347.72,19996.22,M996463027,63871.32,64222.82,0,0
4404,TRANSFER,532.42,C517078858,40436.66,39904.23,M206298816,20071.34,20603.76,0,0
4405,DEBIT,1647.54,C369891943,79778.78,78131.24,M612548837,32281.4,33928.95,0,0
4406,PAYMENT,165217.48,C637691187,88072.5,0.0,M452813776,35738.18,200955.66,1,1
4407,TRANSFER,1476.86,C381309880,66170.38,64693.51,M837771237,43965.36,45442.22,0,0
4408,PAYMENT,726.37,C708359197,81144.57,80418.2,M325284736,93987.3,94713.68,0,0
4409,CASH_OUT,4791.07,C553025823,53912.27,49121.19,M657157575,16152.6,20943.68,0,0
4410,DEBIT,1415.28,C534087323,59357.95,57942.67,M207366250,60514.24,61929.52,0,0
4411,CASH_IN,1660.1,C258911630,53484.39,51824.29,M711769560,60724.19,62384.28,0,0
4412,CASH_OUT,570.67,C277640338,65805.01,65234.34,M259048487,43609.94,44180.6,0,0
4413,PAYMENT,1776.45,C581470700,43086.35,41309.9,M824536912,51940.2,53716.65,0,0
4414,TRANSFER,567.36,C475427899,14195.5,13628.14,M134140477,78772.56,79339.93,0,0
4415,PAYMENT,2978.58,C523365329,41241.35,38262.77,M593465422,31581.04,34559.62,0,0
4416,PAYMENT,209.41,C158729733,10763.08,10553.66,M897546500,36896.34,37105.75,0,0
4417,DEBIT,1609.96,C675195069,86485.6,84875.63,M546866544,32231.57,33841.54,0,0
4418,DEBIT,1331.22,C642663873,25390.35,24059.13,M750875803,1696.72,3027.95,0,0
4419,TRANSFER,5124.91,C648721365,40216.06,35091.15,M907726716,76724.59,81849.5,0,0
4420,TRANSFER,1676.98,C913196917,16518.97,14841.99,M175950969,26651.66,28328.64,0,0
4421,DEBIT,2343.7,C309284810,982.03,0.0,M458212211,40979.49,43323.19,0,0
4422,PAYMENT,2187.91,C775949482,33046.01,30858.09,M536198584,7285.9,9473.81,0,0
4423,DEBIT,3398.38,C850606847,23757.38,20359.0,M122100731,7941.46,11339.83,0,0
4424,TRANSFER,860.02,C566083472,81280.52,80420.5,M453764483,20914.24,21774.26,0,0
4425,CASH_IN,105.87,C619908713,92878.4,92772.54,M734471046,52509.13,52614.99,0,0
4426,DEBIT,892.8,C916172088,33132.77,32239.97,M159867073,19135.53,20028.33,0,0
4427,PAYMENT,99.75,C230053947,50862.99,50763.24,M265434990,43980.7,44080.46,0,0
4428,PAYMENT,6348.19,C800284476,30558.8,24210.6,M217932375,66537.03,72885.22,0,0
